,dataset,ind,DF_CC_overall,DF_CC_keep,DF_CC_notkeep,DF_avg_voxel
0,P0179,0,0.08780069268900415,0.15293967056777708,0.08590656302644627,7.4469146728515625
0,P0179,9,0.18733674854146407,0.3445079097625688,0.18597329275893149,6.130045741919734
0,P0179,11,0.20292462151471508,0.3827152757209919,0.20159833281143502,6.247490130608643
0,P0179,6,0.13541934926450352,0.29000111482878893,0.13386500050553105,5.794987235900944
0,P0179,7,0.16837311149785344,0.31018301485640853,0.16696889357448827,5.932605609349569
0,P0179,10,0.20155826167938432,0.3738436832628964,0.2002412640966383,6.17947666485789
0,P0179,4,0.0959287196071595,0.25616438182956286,0.09424465022428331,5.578115556256815
0,P0179,5,0.10936334843108303,0.2724276042113167,0.10772271188372672,5.621783775936941
0,P0179,2,-0.030025043916566064,0.21412333347340518,-0.032214645768666283,5.285973046618672
0,P0179,8,0.18560172731391011,0.3324335018007813,0.18425565628016738,6.031887270551587
0,P0179,3,-0.03607320165503316,0.20195260810457694,-0.03828458605802077,5.304259616982271
