,dataset,ind,DF_CC_overall,DF_CC_keep,DF_CC_notkeep,DF_avg_voxel
0,P0142,0,-0.05194576650475783,0.0814742733932632,-0.07883859063515758,0.8400316834449768
0,P0142,9,-0.07811034192032171,-0.04437369133089159,-0.0851097156310051,0.8927558526967031
0,P0142,11,-0.0848634372224386,-0.047590948247826725,-0.09259494101485087,0.8957334644085446
0,P0142,6,-0.03723496160031765,-0.01967778190918884,-0.04082336621029635,0.8853667292601032
0,P0142,7,-0.05144704365747732,-0.028737479767812896,-0.05613310246834419,0.8899634020356981
0,P0142,10,-0.08472914407501635,-0.04881030136621511,-0.09220621502532239,0.8967809289236791
0,P0142,4,-0.007634679174309602,-0.00017596639909417828,-0.009096378007545921,0.8673616940509207
0,P0142,5,-0.01649527100402945,-0.0033373930454391083,-0.01913571116142808,0.875762137418811
0,P0142,8,-0.08398658313062095,-0.050215702787083163,-0.09088235879660772,0.8845768614119206
0,P0142,2,-0.006252820760279419,0.009428070739265092,-0.009150297013760224,0.8139810150075357
0,P0142,8,-0.062442033781352116,-0.036440276175690664,-0.06782636229329836,0.8916183906715835
0,P0142,3,-0.005042015499758552,0.01077498687671476,-0.007954819518126715,0.8108890976247876
0,P0148,0,0.1057659918110413,0.2831876741664623,0.06042629768840077,0.9498740434646606
0,P0148,9,0.11027182489449026,0.2656230553783569,0.07186730368308748,0.9556837547253848
0,P0148,11,0.11126990869103251,0.2799745556459088,0.06901493361792131,0.9665718694002393
0,P0148,6,0.10453476752616668,0.23588699812034256,0.07318149883254196,0.9347956286763967
0,P0148,7,0.10517497529906852,0.24526613694075097,0.07115072101529095,0.94443076219007
0,P0148,10,0.11205268144498612,0.2744075403627,0.07153300969471765,0.9632446194574432
0,P0148,4,0.08451382199398069,0.21326171972886318,0.054019276153596536,0.933809206861167
0,P0148,5,0.10095981126563931,0.22858942001769286,0.07118461174739152,0.9260294890100649
0,P0148,8,0.08766957561680118,0.2478488500513412,0.04850984999032097,0.9487017530295856
0,P0148,2,0.06523409968088248,0.1849805332846848,0.039438962144924476,0.8840968051158827
0,P0148,8,0.10669501660934776,0.2555220297282526,0.07019805961016781,0.9498880507093884
0,P0148,3,0.059091461077360734,0.1812487115356559,0.03303072760091952,0.8808030209051585
0,P0159,0,0.11431559971876085,0.25411474928552724,0.05625592812507257,1.0422770977020264
0,P0159,9,0.23173520273858123,0.41388586564980673,0.17259102932362122,1.0096062172731697
0,P0159,11,0.23605568641062108,0.41767801325454956,0.17659952815300942,1.0172693638914097
0,P0159,6,0.22699343022757107,0.4007207880706217,0.17175299031438027,0.9977357339327181
0,P0159,7,0.22555140201848614,0.40348862415796743,0.16844444910785492,1.003762735581473
0,P0159,10,0.2356303232883881,0.41692426921886727,0.1764575869455451,1.014946893514316
0,P0159,4,0.2165092711891216,0.3884445299396402,0.1627111743269498,0.9866695446416646
0,P0159,5,0.2189626358776759,0.3935404195596488,0.16383942865847329,0.9944935949183192
0,P0159,8,0.21918502777041324,0.4066488596417766,0.1587364923536036,1.005038601030483
0,P0159,2,0.21148106204112987,0.40532667170922626,0.1511601901559644,0.9882975723500239
0,P0159,8,0.230481767383646,0.41085865884333633,0.17220821171040113,1.0059605206796614
0,P0159,3,0.2122177379289204,0.40441373246901186,0.15257339801854805,0.9858845113242748
0,P0161,0,0.10726668735257636,0.28976513712556334,0.02023650273541661,1.1624863147735596
0,P0161,9,0.18435303254697674,0.44640793655678773,0.08599355462925018,1.0924859296756708
0,P0161,11,0.18768848765109153,0.4504416904289608,0.08761894764710182,1.1081604086406505
0,P0161,6,0.18070167667377082,0.4295352226102025,0.09109057029743765,1.0653381928444563
0,P0161,7,0.18303829652538797,0.43608946679047783,0.09027025353060499,1.075873604782465
0,P0161,10,0.18812298090803842,0.44938862038252214,0.0891688699986219,1.1020467824965872
0,P0161,4,0.18042438680584516,0.42016739288685173,0.09858027255296446,1.0357518019361514
0,P0161,5,0.1832515868889465,0.4239669153020855,0.09850060803024857,1.052991123669649
0,P0161,8,0.17741638631455484,0.4380561972093038,0.08105928496266974,1.080763203286679
0,P0161,2,0.16900392630484506,0.4154974294524738,0.09113597237351609,0.9745746020803067
0,P0161,8,0.18539521473058126,0.44158829535733957,0.09019474393747347,1.0846729191537883
0,P0161,3,0.17115493110666305,0.41422932745043034,0.09510213413660684,0.9668014132937822
0,P0163,0,0.061464552515306616,0.36235608569148203,-0.032283189020850055,1.0847294330596924
0,P0163,9,-0.037967569165647475,0.1702923298945325,-0.08678894534848447,0.9523989186325722
0,P0163,11,-0.03926283946966282,0.1813344890411394,-0.0919157590382128,0.9654485764376585
0,P0163,6,-0.043201895627079726,0.13240354647419378,-0.08177555340649877,0.919260162486409
0,P0163,7,-0.04063095253930474,0.14613954731242393,-0.08287806641874934,0.9351109698371168
0,P0163,10,-0.03540007388470927,0.17867532735314132,-0.08615676264718308,0.9598149146633793
0,P0163,4,-0.02529253822532333,0.11318903485854333,-0.05288531150769722,0.865688736512147
0,P0163,5,-0.037206922068239244,0.12347247144503501,-0.07097155336662508,0.8935057893722119
0,P0163,8,-0.05318989713222805,0.14712648610269108,-0.09905813224309766,0.9425279209947149
0,P0163,2,-0.007730179333128879,0.04497285480233017,-0.016647528883748455,0.740822809666813
0,P0163,8,-0.04357348992192827,0.15871366523521008,-0.09043257109220454,0.947419750980066
0,P0163,3,-0.011985575947024204,0.03952895343482991,-0.0206872689158645,0.7362746017643891
0,P0178,0,0.057447672633950175,0.21952280598769333,0.020702865704247165,0.9449412226676941
0,P0178,9,0.0741972888086192,0.337165294253885,0.007797185017986037,0.9973771066354847
0,P0178,11,0.07477300195649125,0.34965612436662014,0.00362072577794436,1.0095166614565694
0,P0178,6,0.03588284608625332,0.29419774812643223,-0.02449283369296483,0.9591418617925259
0,P0178,7,0.03891336917919506,0.3059812047461867,-0.025347034735413887,0.9766888097886959
0,P0178,10,0.07623552056901076,0.34571504382981144,0.007275508495613444,1.000057353606948
0,P0178,4,0.022763046868177594,0.26842424022103323,-0.03082345573216156,0.9213391176855817
0,P0178,5,0.04042887295442962,0.29185207702596755,-0.016799013771942477,0.9466740004946196
0,P0178,8,0.046303255099631825,0.31431708943479303,-0.018917462755825107,0.9817649651736732
0,P0178,2,0.014122661290491879,0.22418827493729634,-0.028358770816669227,0.849449965934927
0,P0178,8,0.06278591578725912,0.3295926528289541,-0.0033724989623105657,0.9891502960881138
0,P0178,3,0.015910494968702976,0.22208460343508765,-0.02558070026026862,0.8443690615474693
0,P0179,0,0.0862101972055077,0.22105793781333408,0.049746945767170904,1.0877277851104736
0,P0179,9,0.19118694921723942,0.39474870778050397,0.14017491656891634,1.0944227450610937
0,P0179,11,0.19676579005763933,0.39349854856115424,0.14689606546143297,1.1084002843764345
0,P0179,6,0.1605546216479188,0.3842444721976945,0.10616261018531196,1.067210755120694
0,P0179,7,0.16992988037014575,0.3833944783764303,0.11750868194145132,1.0749346697244737
0,P0179,10,0.1969124644329035,0.3959966185168664,0.14677027916306679,1.1018127736563297
0,P0179,4,0.13884706690747478,0.37678198161687465,0.08257001851624893,1.045873406284579
0,P0179,5,0.1538494043492241,0.38350505495329995,0.09883719461308743,1.0561254448445125
0,P0179,8,0.17270741577698842,0.38867608073157617,0.11936289420724826,1.0795903621597442
0,P0179,2,0.14525843674656116,0.39340594620738295,0.08875831896879587,1.0047533042108188
0,P0179,8,0.18193631172698724,0.38801720260241734,0.13080189305415973,1.084443153808316
0,P0179,3,0.1413176631134062,0.3911560196766043,0.08461979942453925,1.0017830647314308
